# Spatial history output
# Columns: time, shell_index, radius, velocity, pressure, temperature
# time (s), shell, radius (m), velocity (m/s), pressure (Pa), temperature (K)
     3     0.003000   11   0.5289998E+01   0.2586643E+02   0.3000000E+03   0.3000000E+03
     3     0.003000   12   0.5750000E+01   0.3741134E-06   0.3000000E+03   0.3000000E+03
     3     0.003000   13   0.6250000E+01  -0.2715092E-12   0.3000000E+03   0.3000000E+03
     3     0.003000   14   0.6750000E+01  -0.2127797E-12   0.3000000E+03   0.3000000E+03
     3     0.003000   15   0.7250000E+01  -0.8971256E-13   0.3000000E+03   0.3000000E+03
     3     0.003000   16   0.7750000E+01   0.1588205E-13   0.3000000E+03   0.3000000E+03
     3     0.003000   17   0.8250000E+01   0.1915862E-12   0.3000000E+03   0.3000000E+03
     3     0.003000   18   0.8750000E+01  -0.3727172E-06   0.3000000E+03   0.3000000E+03
     3     0.003000   19   0.9210160E+01  -0.2566862E+02   0.3000000E+03   0.3000000E+03
     3     0.003000   20   0.9710157E+01  -0.2567227E+02   0.8610000E+05   0.3000000E+03
     4     0.004000    1   0.3257457E+00   0.3966318E+02   0.8610000E+05   0.3000000E+03
     4     0.004000    2   0.8225418E+00   0.3643202E+02   0.3000000E+03   0.3000000E+03
     4     0.004000    3   0.1250000E+01   0.6759170E-06   0.3000000E+03   0.3000000E+03
     4     0.004000    4   0.1750000E+01   0.6232312E-13   0.3000000E+03   0.3000000E+03
     4     0.004000    5   0.2250000E+01  -0.1148658E-12   0.3000000E+03   0.3000000E+03
     4     0.004000    6   0.2750000E+01  -0.3017510E-12   0.3000000E+03   0.3000000E+03
     4     0.004000    7   0.3250000E+01  -0.3948321E-12   0.3000000E+03   0.3000000E+03
     4     0.004000    8   0.3750000E+01  -0.6657544E-06   0.3000000E+03   0.3000000E+03
     4     0.004000    9   0.4180029E+01  -0.3395409E+02   0.3000000E+03   0.3000000E+03
     4     0.004000   10   0.4750000E+01   0.6200521E-08   0.8610000E+05   0.3000000E+03
     4     0.004000   11   0.5320671E+01   0.3462069E+02   0.3000000E+03   0.3000000E+03
     4     0.004000   12   0.5750000E+01   0.6720893E-06   0.3000000E+03   0.3000000E+03
     4     0.004000   13   0.6250000E+01  -0.4774995E-12   0.3000000E+03   0.3000000E+03
     4     0.004000   14   0.6750000E+01  -0.3751575E-12   0.3000000E+03   0.3000000E+03
     4     0.004000   15   0.7250000E+01  -0.1580861E-12   0.3000000E+03   0.3000000E+03
     4     0.004000   16   0.7750000E+01   0.2805791E-13   0.3000000E+03   0.3000000E+03
     4     0.004000   17   0.8250000E+01   0.3368189E-12   0.3000000E+03   0.3000000E+03
     4     0.004000   18   0.8750000E+01  -0.6675939E-06   0.3000000E+03   0.3000000E+03
     4     0.004000   19   0.9179822E+01  -0.3415099E+02   0.3000000E+03   0.3000000E+03
     4     0.004000   20   0.9679813E+01  -0.3415962E+02   0.8610000E+05   0.3000000E+03
     5     0.005000    1   0.3730981E+00   0.5414176E+02   0.8610000E+05   0.3000000E+03
     5     0.005000    2   0.8647755E+00   0.4713524E+02   0.3000000E+03   0.3000000E+03
     5     0.005000    3   0.1250000E+01   0.1068056E-05   0.3000000E+03   0.3000000E+03
     5     0.005000    4   0.1750000E+01   0.1004889E-12   0.3000000E+03   0.3000000E+03
     5     0.005000    5   0.2250000E+01  -0.1762078E-12   0.3000000E+03   0.3000000E+03
     5     0.005000    6   0.2750000E+01  -0.4683625E-12   0.3000000E+03   0.3000000E+03
     5     0.005000    7   0.3250000E+01  -0.6151367E-12   0.3000000E+03   0.3000000E+03
     5     0.005000    8   0.3750000E+01  -0.1042474E-05   0.3000000E+03   0.3000000E+03
     5     0.005000    9   0.4141534E+01  -0.4218838E+02   0.3000000E+03   0.3000000E+03
     5     0.005000   10   0.4750000E+01   0.1513621E-07   0.8610000E+05   0.3000000E+03
     5     0.005000   11   0.5360159E+01   0.4348958E+02   0.3000000E+03   0.3000000E+03
     5     0.005000   12   0.5750000E+01   0.1058099E-05   0.3000000E+03   0.3000000E+03
     5     0.005000   13   0.6250000E+01  -0.7404435E-12   0.3000000E+03   0.3000000E+03
     5     0.005000   14   0.6750000E+01  -0.5830702E-12   0.3000000E+03   0.3000000E+03
     5     0.005000   15   0.7250000E+01  -0.2455863E-12   0.3000000E+03   0.3000000E+03
     5     0.005000   16   0.7750000E+01   0.4371032E-13   0.3000000E+03   0.3000000E+03
     5     0.005000   17   0.8250000E+01   0.5221318E-12   0.3000000E+03   0.3000000E+03
     5     0.005000   18   0.8750000E+01  -0.1047000E-05   0.3000000E+03   0.3000000E+03
     5     0.005000   19   0.9141034E+01  -0.4257052E+02   0.3000000E+03   0.3000000E+03
     5     0.005000   20   0.9641012E+01  -0.4258732E+02   0.8610000E+05   0.3000000E+03
     6     0.006000    1   0.4370850E+00   0.7282150E+02   0.8610000E+05   0.3000000E+03
     6     0.006000    2   0.9183446E+00   0.5904067E+02   0.3000000E+03   0.3000000E+03
     6     0.006000    3   0.1250000E+01   0.1555933E-05   0.3000000E+03   0.3000000E+03
     6     0.006000    4   0.1750000E+01   0.1499177E-12   0.3000000E+03   0.3000000E+03
     6     0.006000    5   0.2250000E+01  -0.2488025E-12   0.3000000E+03   0.3000000E+03
     6     0.006000    6   0.2750000E+01  -0.6708331E-12   0.3000000E+03   0.3000000E+03
     6     0.006000    7   0.3250000E+01  -0.8844654E-12   0.3000000E+03   0.3000000E+03
     6     0.006000    8   0.3750000E+01  -0.1500816E-05   0.3000000E+03   0.3000000E+03
     6     0.006000    9   0.4094893E+01  -0.5025693E+02   0.3000000E+03   0.3000000E+03
     6     0.006000   10   0.4750000E+01   0.3123370E-07   0.8610000E+05   0.3000000E+03
     6     0.006000   11   0.5408593E+01   0.5250354E+02   0.3000000E+03   0.3000000E+03
     6     0.006000   12   0.5750000E+01   0.1533424E-05   0.3000000E+03   0.3000000E+03
     6     0.006000   13   0.6250000E+01  -0.1059751E-11   0.3000000E+03   0.3000000E+03
     6     0.006000   14   0.6750000E+01  -0.8364691E-12   0.3000000E+03   0.3000000E+03
     6     0.006000   15   0.7250000E+01  -0.3520927E-12   0.3000000E+03   0.3000000E+03
     6     0.006000   16   0.7750000E+01   0.6289270E-13   0.3000000E+03   0.3000000E+03
     6     0.006000   17   0.8250000E+01   0.7471976E-12   0.3000000E+03   0.3000000E+03
     6     0.006000   18   0.8750000E+01  -0.1510231E-05   0.3000000E+03   0.3000000E+03
     6     0.006000   19   0.9093869E+01  -0.5091203E+02   0.3000000E+03   0.3000000E+03
     6     0.006000   20   0.9593824E+01  -0.5094092E+02   0.8610000E+05   0.3000000E+03
     7     0.007000    1   0.5231440E+00   0.9813028E+02   0.8610000E+05   0.3000000E+03
     7     0.007000    2   0.9846617E+00   0.7254495E+02   0.3000000E+03   0.3000000E+03
     7     0.007000    3   0.1250000E+01   0.2146777E-05   0.3000000E+03   0.3000000E+03
     7     0.007000    4   0.1750000E+01   0.2120089E-12   0.3000000E+03   0.3000000E+03
     7     0.007000    5   0.2250000E+01  -0.3313824E-12   0.3000000E+03   0.3000000E+03
     7     0.007000    6   0.2750000E+01  -0.9087432E-12   0.3000000E+03   0.3000000E+03
     7     0.007000    7   0.3250000E+01  -0.1202902E-11   0.3000000E+03   0.3000000E+03
     7     0.007000    8   0.3750000E+01  -0.2038988E-05   0.3000000E+03   0.3000000E+03
     7     0.007000    9   0.4040288E+01  -0.5813022E+02   0.3000000E+03   0.3000000E+03
     7     0.007000   10   0.4750000E+01   0.5742878E-07   0.8610000E+05   0.3000000E+03
     7     0.007000   11   0.5466135E+01   0.6169420E+02   0.3000000E+03   0.3000000E+03
     7     0.007000   12   0.5750000E+01   0.2099658E-05   0.3000000E+03   0.3000000E+03
     7     0.007000   13   0.6250000E+01  -0.1434876E-11   0.3000000E+03   0.3000000E+03
     7     0.007000   14   0.6750000E+01  -0.1135242E-11   0.3000000E+03   0.3000000E+03
     7     0.007000   15   0.7250000E+01  -0.4774608E-12   0.3000000E+03   0.3000000E+03
     7     0.007000   16   0.7750000E+01   0.8565394E-13   0.3000000E+03   0.3000000E+03
     7     0.007000   17   0.8250000E+01   0.1011711E-11   0.3000000E+03   0.3000000E+03
     7     0.007000   18   0.8750000E+01  -0.2056438E-05   0.3000000E+03   0.3000000E+03
     7     0.007000   19   0.9038412E+01  -0.5916072E+02   0.3000000E+03   0.3000000E+03
     7     0.007000   20   0.9538329E+01  -0.5920632E+02   0.8610000E+05   0.3000000E+03
     8     0.008000    1   0.6399697E+00   0.1341563E+03   0.8610000E+05   0.3000000E+03
     8     0.008000    2   0.1065594E+01   0.8815550E+02   0.3000000E+03   0.3000000E+03
     8     0.008000    3   0.1250000E+01   0.2854628E-05   0.3000000E+03   0.3000000E+03
     8     0.008000    4   0.1750000E+01   0.2883507E-12   0.3000000E+03   0.3000000E+03
     8     0.008000    5   0.2250000E+01  -0.4225217E-12   0.3000000E+03   0.3000000E+03
     8     0.008000    6   0.2750000E+01  -0.1181580E-11   0.3000000E+03   0.3000000E+03
     8     0.008000    7   0.3250000E+01  -0.1570475E-11   0.3000000E+03   0.3000000E+03
     8     0.008000    8   0.3750000E+01  -0.2654912E-05   0.3000000E+03   0.3000000E+03
     8     0.008000    9   0.3977931E+01  -0.6578066E+02   0.3000000E+03   0.3000000E+03
     8     0.008000   10   0.4750000E+01   0.9709010E-07   0.8610000E+05   0.3000000E+03
     8     0.008000   11   0.5532981E+01   0.7109468E+02   0.3000000E+03   0.3000000E+03
     8     0.008000   12   0.5750000E+01   0.2758714E-05   0.3000000E+03   0.3000000E+03
     8     0.008000   13   0.6250000E+01  -0.1865222E-11   0.3000000E+03   0.3000000E+03
     8     0.008000   14   0.6750000E+01  -0.1479225E-11   0.3000000E+03   0.3000000E+03
     8     0.008000   15   0.7250000E+01  -0.6215714E-12   0.3000000E+03   0.3000000E+03
     8     0.008000   16   0.7750000E+01   0.1120327E-12   0.3000000E+03   0.3000000E+03
     8     0.008000   17   0.8250000E+01   0.1315371E-11   0.3000000E+03   0.3000000E+03
     8     0.008000   18   0.8750000E+01  -0.2684633E-05   0.3000000E+03   0.3000000E+03
     8     0.008000   19   0.8974764E+01  -0.6730220E+02   0.3000000E+03   0.3000000E+03
     8     0.008000   20   0.9474624E+01  -0.6736982E+02   0.8610000E+05   0.3000000E+03
     9     0.009000    1   0.8019187E+00   0.1881716E+03   0.8610000E+05   0.3000000E+03
     9     0.009000    2   0.1163598E+01   0.1065360E+03   0.3000000E+03   0.3000000E+03
     9     0.009000    3   0.1250000E+01   0.3712621E-05   0.3000000E+03   0.3000000E+03
     9     0.009000    4   0.1750000E+01   0.3807304E-12   0.3000000E+03   0.3000000E+03
     9     0.009000    5   0.2250000E+01  -0.5206380E-12   0.3000000E+03   0.3000000E+03
     9     0.009000    6   0.2750000E+01  -0.1488804E-11   0.3000000E+03   0.3000000E+03
     9     0.009000    7   0.3250000E+01  -0.1987164E-11   0.3000000E+03   0.3000000E+03
     9     0.009000    8   0.3750000E+01  -0.3346243E-05   0.3000000E+03   0.3000000E+03
     9     0.009000    9   0.3908058E+01  -0.7318278E+02   0.3000000E+03   0.3000000E+03
     9     0.009000   10   0.4750000E+01   0.1540113E-06   0.8610000E+05   0.3000000E+03
     9     0.009000   11   0.5609359E+01   0.8073990E+02   0.3000000E+03   0.3000000E+03
     9     0.009000   12   0.5750000E+01   0.3512847E-05   0.3000000E+03   0.3000000E+03
     9     0.009000   13   0.6250000E+01  -0.2350174E-11   0.3000000E+03   0.3000000E+03
     9     0.009000   14   0.6750000E+01  -0.1868337E-11   0.3000000E+03   0.3000000E+03
     9     0.009000   15   0.7250000E+01  -0.7842323E-12   0.3000000E+03   0.3000000E+03
     9     0.009000   16   0.7750000E+01   0.1421029E-12   0.3000000E+03   0.3000000E+03
     9     0.009000   17   0.8250000E+01   0.1657900E-11   0.3000000E+03   0.3000000E+03
     9     0.009000   18   0.8750000E+01  -0.3393699E-05   0.3000000E+03   0.3000000E+03
     9     0.009000   19   0.8903040E+01  -0.7532257E+02   0.3000000E+03   0.3000000E+03
     9     0.009000   20   0.9402817E+01  -0.7541812E+02   0.8610000E+05   0.3000000E+03
    10     0.010000    1   0.1033762E+01   0.2736687E+03   0.8610000E+05   0.3000000E+03
    10     0.010000    2   0.1281919E+01   0.1286428E+03   0.3000000E+03   0.3000000E+03
    10     0.010000    3   0.1250000E+01   0.4821874E-05   0.3000000E+03   0.3000000E+03
    10     0.010000    4   0.1750000E+01   0.4913102E-12   0.3000000E+03   0.3000000E+03
    10     0.010000    5   0.2250000E+01  -0.6240248E-12   0.3000000E+03   0.3000000E+03
    10     0.010000    6   0.2750000E+01  -0.1829826E-11   0.3000000E+03   0.3000000E+03
    10     0.010000    7   0.3250000E+01  -0.2452915E-11   0.3000000E+03   0.3000000E+03
    10     0.010000    8   0.3750000E+01  -0.4110392E-05   0.3000000E+03   0.3000000E+03
    10     0.010000    9   0.3830930E+01  -0.8031345E+02   0.3000000E+03   0.3000000E+03
    10     0.010000   10   0.4750000E+01   0.2324139E-06   0.8610000E+05   0.3000000E+03
    10     0.010000   11   0.5695534E+01   0.9066687E+02   0.3000000E+03   0.3000000E+03
    10     0.010000   12   0.5750000E+01   0.4364668E-05   0.3000000E+03   0.3000000E+03
    10     0.010000   13   0.6250000E+01  -0.2889111E-11   0.3000000E+03   0.3000000E+03
    10     0.010000   14   0.6750000E+01  -0.2302385E-11   0.3000000E+03   0.3000000E+03
    10     0.010000   15   0.7250000E+01  -0.9653127E-12   0.3000000E+03   0.3000000E+03
    10     0.010000   16   0.7750000E+01   0.1759201E-12   0.3000000E+03   0.3000000E+03
    10     0.010000   17   0.8250000E+01   0.2039037E-11   0.3000000E+03   0.3000000E+03
    10     0.010000   18   0.8750000E+01  -0.4182398E-05   0.3000000E+03   0.3000000E+03
    10     0.010000   19   0.8823368E+01  -0.8320847E+02   0.3000000E+03   0.3000000E+03
    10     0.010000   20   0.9323032E+01  -0.8333843E+02   0.8610000E+05   0.3000000E+03
    11     0.010100    1   0.1062235E+01   0.2847301E+03   0.8610000E+05   0.3000000E+03
    11     0.010100    2   0.1295031E+01   0.1311246E+03   0.3000000E+03   0.3000000E+03
    11     0.010100    3   0.1250000E+01   0.4950517E-05   0.3000000E+03   0.3000000E+03
    11     0.010100    4   0.1750000E+01   0.5034735E-12   0.3000000E+03   0.3000000E+03
    11     0.010100    5   0.2250000E+01  -0.6345840E-12   0.3000000E+03   0.3000000E+03
    11     0.010100    6   0.2750000E+01  -0.1865762E-11   0.3000000E+03   0.3000000E+03
    11     0.010100    7   0.3250000E+01  -0.2502182E-11   0.3000000E+03   0.3000000E+03
    11     0.010100    8   0.3750000E+01  -0.4190706E-05   0.3000000E+03   0.3000000E+03
    11     0.010100    9   0.3822829E+01  -0.8101077E+02   0.3000000E+03   0.3000000E+03
    11     0.010100   10   0.4750000E+01   0.2416111E-06   0.8610000E+05   0.3000000E+03
    11     0.010100   11   0.5704702E+01   0.9167656E+02   0.3000000E+03   0.3000000E+03
    11     0.010100   12   0.5750000E+01   0.4455335E-05   0.3000000E+03   0.3000000E+03
    11     0.010100   13   0.6250000E+01  -0.2945950E-11   0.3000000E+03   0.3000000E+03
    11     0.010100   14   0.6750000E+01  -0.2348254E-11   0.3000000E+03   0.3000000E+03
    11     0.010100   15   0.7250000E+01  -0.9844280E-12   0.3000000E+03   0.3000000E+03
    11     0.010100   16   0.7750000E+01   0.1795104E-12   0.3000000E+03   0.3000000E+03
    11     0.010100   17   0.8250000E+01   0.2079265E-11   0.3000000E+03   0.3000000E+03
    11     0.010100   18   0.8750000E+01  -0.4265597E-05   0.3000000E+03   0.3000000E+03
    11     0.010100   19   0.8814969E+01  -0.8398917E+02   0.3000000E+03   0.3000000E+03
    11     0.010100   20   0.9314620E+01  -0.8412294E+02   0.8610000E+05   0.3000000E+03
